author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
Shania Russell,Snoop Dogg says he's 'giving up smoke',Notorious kush enthusiast Snoop Dogg seems to have announced that he is done smoking weed: 'I'm giving up smoke.',https://ew.com/snoop-dogg-says-he-is-giving-up-smoke-8403582,https://ew.com/thmb/F63ljPWP_M1FUEIJOwWsOSQjlLY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Snoop-Dogg-091523-bb21922a458e439090e1d5eac70eecb8.jpg,2023-11-16T19:39:38Z,"Snoop Dogg may be done with the high life.
The notorious weed smoker shared a cryptic announcement on Thursday that he will officially stop inhaling. While he didnt clarify whether he was referring … [+1866 chars]",entertainment-weekly,Entertainment Weekly
Emlyn Travis,Joy Behar doesn’t want Taylor Swift stuck with ‘idiot’ Travis Kelce,'The View' host Joy Behar doesn't want Taylor Swift to be 'stuck with this idiot' Travis Kelce after several of his posts making disparaging comments about women resurfaced online: 'He’s illiterate.',https://ew.com/joy-behar-does-not-want-taylor-swift-stuck-with-idiot-travis-kelce-the-view-8403519,https://ew.com/thmb/GujPRh_epIf-OeDzFZ6ejoKQXgU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/The-View-Joy-Behar-Taylor-Swift-Travis-Kelce-111623-084a1b26f8084b62b77d9a1c3d366805.jpg,2023-11-16T19:12:34Z,Self-proclaimed Taylor Swift fan Joy Behar wants the singer to hop in her getaway car and leave her idiot boyfriend Travis Kelce behind after several of his old social media posts making disparaging … [+2634 chars],entertainment-weekly,Entertainment Weekly
Christian Holub,Rebel Moon's Zack Snyder unravels secrets of his universe,"Zack Snyder, producer Deborah Snyder, and their star Sofia Boutella delve inside the making of 'Rebel Moon' — and the cinematic universe it's about to spawn.",https://ew.com/rebel-moon-zack-snyder-cover-story-8402489,https://ew.com/thmb/-YpRU1Tk3LQxZqMpeqzwigG4qgs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Rebel-Moon-HMP-111423-1-994a7f86f68e4a4ea05d8b2754b47db9.jpg,2023-11-16T17:00:11Z,"It takes a lot of work to build a universe. Take it from Zack Snyders whiteboard. 
The detailed index of dates and events, glimpsed briefly by EW during an hourlong Zoom interview with the filmmaker… [+18938 chars]",entertainment-weekly,Entertainment Weekly
Christian Holub,'Percy Jackson' trailer: Meet Lin-Manuel Miranda's Hermes in new show,"The new trailer for the upcoming series 'Percy Jackson and the Olympians' reveals Lin-Manuel Miranda's Hermes, the Minotaur, and the quest to find Zeus' missing lightning.",https://ew.com/percy-jackson-trailer-lin-manuel-miranda-hermes-8403371,https://ew.com/thmb/MJV_wTuk5fTGytaUnQgv3gdQ-fk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Walker-Scobell-Percy-Jackson-and-The-Olympians-111623-f0599f7084754242a035f5ac29d0d9e4.jpg,2023-11-16T15:47:50Z,"What do you do when one of the most powerful weapons in existence goes missing? If you're the Greek gods of Olympus, the answer is simple: Have a bunch of kids go look for it.
The new trailer for Pe… [+1308 chars]",entertainment-weekly,Entertainment Weekly
Sydney Bucksbaum,"Donald Glover, Maya Erskine preview 'Mr. & Mrs. Smith' TV show","Co-creator/star Donald Glover, star Maya Erskine, and co-creator Francesca Sloane tell EW their Prime Video series 'Mr. & Mrs. Smith' isn’t trying to remake Brad Pitt and Angelina Jolie’s 2005 movie.",https://ew.com/donald-glover-maya-erskine-preview-mr-and-mrs-smith-tv-show-8402607,https://ew.com/thmb/HifbiXyQJaWkns48x5yBXeEaGZI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Mr-and-Mrs-Smith-111523-01-c59e908c892b4b3d8ea1c12be690a175.jpg,2023-11-16T15:00:00Z,"Donald Glover hopes people hate his new version of Mr. and Mrs. Smith. Of course, he wants people to love it too, but any strong reaction, good or bad, would be preferable over viewers wondering why … [+8017 chars]",entertainment-weekly,Entertainment Weekly
Nick Romano,'Shadow and Bone' canceled after 2 seasons at Netflix,Netflix won't be returning to the Grishaverse: The streaming service has canceled 'Shadow and Bone' after two seasons and scrapped the planned 'Six of Crows' spinoff.,https://ew.com/shadow-and-bone-canceled-after-2-seasons-netflix-8402582,https://ew.com/thmb/ldxXPsL6eTOmqprGD2wRxGDnFUE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Shadow-and-Bone_092622-744bb273eb534de68fbe892ab6a47ed6.jpg,2023-11-16T00:23:36Z,"Netflix won't be returning to the Grishaverse.
After two seasons of Shadow and Bone, and despite having finished scripts for a spinoff, the streaming service has decided not to continue with the fan… [+3101 chars]",entertainment-weekly,Entertainment Weekly
Lauren Huff,'Law & Order' star Jeffrey Donovan not returning for season 23,"Jeffrey Donovan, who played Detective Frank Cosgrove on 'Law & Order,' is not returning for season 23 due to creative reasons.",https://ew.com/law-and-order-star-jeffrey-donovan-not-returning-for-season-23-8402578,https://ew.com/thmb/N5EZtSjUsnX1MFzjK1rj-If7UTQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Jeffrey-Donovan-law-and-order-S22-111523-4be1228bce4d4e0382261bcdde74690b.jpg,2023-11-15T23:54:02Z,"Jeffrey Donovan is leaving the Law &amp; Order force.
The actor, who played Detective Frank Cosgrove on the crime procedural in seasons 21 and 22, will not be returning for the upcoming 23rd season … [+1440 chars]",entertainment-weekly,Entertainment Weekly
Devan Coggan,Pedro Pascal might be Reed Richards in Marvel’s 'Fantastic Four' movie,"Pedro Pascal is reportedly in talks to play Reed Richards, a.k.a. Mr. Fantastic, in Marvel's upcoming 'Fantastic Four' movie.",https://ew.com/pedro-pascal-reed-richards-fantastic-four-8402576,https://ew.com/thmb/NKK_tZJ4zau_czi0ugh6pVEN-iI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Pedro-Pascal-061223-3490ee998fd14997a0ec34356dfc369e.jpg,2023-11-15T23:37:23Z,"Pedro Pascal might be going from a galaxy far, far away to the Marvel Cinematic Universe.
Apparently not content after conquering nerd franchises like Game of Thrones, Star Wars, and The Last of Us,… [+1975 chars]",entertainment-weekly,Entertainment Weekly
Shania Russell,Lisa Kudrow remembers 'Friends' costar Matthew Perry,"Lisa Kudrow shared a touching tribute to Matthew Perry, her late 'Friends' costar: 'Thank you for the best 10 years a person gets to have.'",https://ew.com/lisa-kudrow-matthew-perry-tribute-friends-8402286,https://ew.com/thmb/kxsMKz4vQyCYWNfQkFZyjx-im2U=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/MatthewPerryLisaKudrow11152301-35b0d9a9c9df48a189f97242e52e2b34.JPG,2023-11-15T19:56:15Z,"Lisa Kudrow is sharing fond memories of her lateFriends costar, Matthew Perry. In a touching tribute on Wednesday, she recalled highlights of their longtime companionship, starting with their work on… [+3384 chars]",entertainment-weekly,Entertainment Weekly
Dalton Ross,Jeff Probst says 'Survivor' quitters will no longer get torch snuffed,'Survivor' host Jeff Probst declares that quitters will no longer get torch snuffed: 'I think I need to be a little harder on that.',https://ew.com/survivor-jeff-probst-quitters-no-longer-get-torch-snuffed-8402222,https://ew.com/thmb/51Hgx2jeamcz05ENUWGW1jwWbyc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Survivor-45-110723-03-c54d43f1593645639678126419e5762b.jpg,2023-11-15T17:26:12Z,"Survivor fans were outraged when two of the first four elimination on the current season occurred because players Hannah Rose and Sean Edwards, who otherwise would have been safe, decided to quit the… [+2423 chars]",entertainment-weekly,Entertainment Weekly
Christian Holub,David Schwimmer pays tribute to late Matthew Perry,'Friends' star David Schwimmer pays tribute to his late costar Matthew Perry: 'Thank you for 10 incredible years of laughter and creativity.',https://ew.com/david-schwimmer-pays-tribute-to-late-matthew-perry-8402177,https://ew.com/thmb/SVIiE1lvXjJ9jePvhEgahdcPQE8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/david-schwimmer-matt-perry-1-111523-4be500150ad44603a317177be138b313.jpg,2023-11-15T17:01:34Z,"David Schwimmer is ready to share his memories of Matthew Perry.
The Friends star previously joined his former costars Jennifer Aniston, Courteney Cox, Lisa Kudrow, and Matt LeBlanc in a joint state… [+1542 chars]",entertainment-weekly,Entertainment Weekly
Maureen Lee Lenker,Barry Williams is longest-lasting 'Brady Bunch' star on 'DWTS',"With a flawless rumba on 'Dancing With the Stars,' Barry Williams became the longest-lasting 'Brady Bunch' star on the dance competition, officially besting TV sister Maureen McCormick as he'd hoped.",https://ew.com/tv/dancing-with-the-stars-barry-williams-longest-lasting-brady-bunch-star/,https://ew.com/thmb/nDlOtVezDA0IZN_qGKGPlXhwx9A=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Barry-Williams11142386-9318e88b07334581a523407228ae5fe7.jpg,2023-11-15T02:43:25Z,"Barry Williams has set himself apart from the Bunch.
The man best known as Greg Brady on the beloved 1970s sitcom is now officially the Brady Bunch cast member to make it the furthest on Dancing Wit… [+2045 chars]",entertainment-weekly,Entertainment Weekly
Maureen Lee Lenker,Billy Porter booed on 'DWTS' for telling Jason Mraz to stop mouthing along,'DWTS' guest judge Billy Porter booed for telling Jason Mraz to stop mouthing along to the words of songs while dancing: 'Save that for when you're on Broadway.',https://ew.com/tv/dwts-guest-judge-billy-porter-booed-for-telling-jason-mraz-stop-mouthing-the-words/,https://ew.com/thmb/2iG_Rf3ahVSA8F5DZn98iBqyhig=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/jason-mraz-billy-porter11142385-402ed3fd52b74782910ba39c0282dcae.jpg,2023-11-15T02:12:01Z,"Keep the singing out of the ballroom.
That's what guest judge Billy Porter, who ironically enough kicked off Tuesday night's Whitney Houston episode of Dancing With the Starssinging ""How Will I Know… [+1691 chars]",entertainment-weekly,Entertainment Weekly
Wesley Stenzel,'Young Sheldon' to end with season 7 on CBS,'Young Sheldon' will soon be bazingone: CBS has announced that the 'Big Bang Theory' prequel will conclude next year with its seventh season.,https://ew.com/tv/young-sheldon-to-end-with-season-7/,https://ew.com/thmb/vYsiNKCwyaIn4O_6kIuMxjesx3A=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/young-sheldon-111423-a7c238b3cce3454c8b482d8e6c5dac82.jpg,2023-11-15T00:51:30Z,"Young Sheldon will soon be bazingone.
CBS announced Tuesday that the popular prequel to The Big Bang Theory will conclude its run with its upcoming seventh season. Young Sheldon's final season will … [+1635 chars]",entertainment-weekly,Entertainment Weekly
Shania Russell,Courteney Cox honors late Matthew Perry: 'I miss you every day',"Courteney Cox is sharing a heartfelt ode to her late 'Friends' husband Matthew Perry, recalling a memorable moment from the show that demonstrated Perry's signature wit.",https://ew.com/tv/courteney-cox-honors-matthew-perry-friends-outtake/,https://ew.com/thmb/b5cYBtN-tf1TOaW36ZBTVO1qN4c=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/friends-2-2000-fbbf18d9cd8045baaee3f80cdd03bced.jpg,2023-11-14T23:46:16Z,"Courteney Cox is sharing a heartfelt ode to her late Friends costar and screen husband Matthew Perry, recalling a memorable moment from the beloved sitcom that demonstrated Perry's signature wit.
In… [+3603 chars]",entertainment-weekly,Entertainment Weekly
Wesley Stenzel,Jada Pinkett Smith: Reason for Oscars slap is 'Will's story to tell',Jada Pinkett Smith says that the reason why Will Smith slapped Chris Rock at the 2022 Oscars remains 'Will's story to tell.',https://ew.com/celebrity/jada-pinkett-smith-reason-will-smith-chris-rock-slap-wills-story-to-tell/,https://ew.com/thmb/J8bZii1HVt8TO74sQcSERL_lJHo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/jada-pinkett-smith-will-smith-101623-1-4f739bfba36a4602b194f9834a246d69.jpg,2023-11-14T23:29:18Z,"Jada Pinkett Smith is remaining tight-lipped about the slap heard 'round the world.
In an interview with CBS Mornings, the actress discussed her new memoir Worthy, and once again described her react… [+3306 chars]",entertainment-weekly,Entertainment Weekly
Dustin Nelson,'Friends' coffee shop Central Perk opens with Matthew Perry tribute,"The first permanent Central Perk, the coffee shop from 'Friends,' has opened in Boston with a special tribute to the late Matthew Perry.",https://ew.com/tv/friends-central-perk-first-location-boston-matthew-perry-tribute/,https://ew.com/thmb/BvlbG-6rMm1xr3zP0IkGJOCXRD0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Matthew-Perry-Freinds-111423-2b9ab18e32ca443fb69ccdc2078038b2.jpg,2023-11-14T20:39:01Z,"Central Perk was an iconic part of Friends. Now, after much-hyped pop-ups, the coffee shop is getting a permanent, real-world location in Boston, and it opened on Tuesday with a perfect tribute to la… [+2980 chars]",entertainment-weekly,Entertainment Weekly
Shania Russell,Billie Eilish blasts trolls who comment on her style,Billie Eilish has a message for body-shaming trolls who criticize her for feminine clothing choices: 'You can suck my ass!',https://ew.com/music/billie-eilish-blasts-trolls-who-call-her-hypocrite/,https://ew.com/thmb/pD_MdC3EMg9L14QkgVP8bbOp2j8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Billie-Eilish-052823-020000-2000-f4e2d6f03aab450f8896d799bb4bcfb4.jpg,2023-11-14T19:55:27Z,"Billie Eilish has an eloquent two-word message for all the body-shamers with thoughts about her fashion choices: ""F--- you!""
In truth, the ""Happier Than Ever"" singer has many choice words to share w… [+2869 chars]",entertainment-weekly,Entertainment Weekly
Shania Russell,Matt LeBlanc pays tribute to 'Friends' costar Matthew Perry,Matt LeBlanc shares moving tribute to 'Friends' BFF Matthew Perry: 'Spread your wings and fly brother you're finally free.',https://ew.com/tv/matt-leblanc-shares-tribute-to-matthew-perry/,https://ew.com/thmb/D9zk2CS7TFwOP0Xr8NxVgzMlzjM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Matthew-Perry-and-Matthew-LeBlanc-Friends-111423-11d64ce882d24d55bbcc6114d039c088.jpg,2023-11-14T18:05:07Z,"Matt LeBlanc is paying tribute to his late Friends costar Matthew Perry, who died at 54 on Oct. 28. For 10 seasons, the duo starred as roommates and best buds with LeBlanc portraying the goofy Joey T… [+2519 chars]",entertainment-weekly,Entertainment Weekly
Wesley Stenzel,Jason Alexander on possible 'Seinfeld' reunion: 'No one called me',"Jason Alexander says nobody has contacted him about the possible 'Seinfeld' reunion that Jerry Seinfeld teased in a recent stand-up set: 'No one called me. Apparently, they don't need George.'",https://ew.com/tv/jason-alexander-reacts-to-possible-seinfeld-reunion-no-one-called-me/,https://ew.com/thmb/0OaoVJQquEiZpSQFVtz-PB1TOMU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/jason-alexander-seinfeld-111323-d0a75da133ea4e9fb1ee786fb16bcc33.jpg,2023-11-13T23:32:39Z,"George is getting upset!
Jason Alexander, the actor who memorably played George Costanza on all nine seasons of Seinfeld, says he doesn't know anything about the potential reunion or revival that se… [+2092 chars]",entertainment-weekly,Entertainment Weekly
Shania Russell,Whoopi Goldberg celebrates her birthday on 'The View',Whoopi Goldberg celebrates her birthday on 'The View'ew.com,https://ew.com/tv/whoopi-goldberg-celebrates-her-birthday-with-gifts-for-the-view-hosts-i-feel-lucky-to-have-lived-to-this-age/,https://ew.com/thmb/mvLYHS8F3oWcuxgMoXq0QiGrwas=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/whoopi-goldberg-birthday-the-view-111323-1483217b212d489cb8d1716e04ce427a.jpg,2023-11-13T21:41:48Z,"Whoopi Goldberg is flipping the birthday script.
Instead of waiting around to receive gifts, The View star celebrated her birthday with goodie bags for her fellows hosts. Sara Haines, Ana Navarro, A… [+1792 chars]",entertainment-weekly,Entertainment Weekly
Dalton Ross,'Big Brother' stars Cirie and Matt to guest on 'Bold and the Beautiful',"'Big Brother' stars Cirie and Matt will guest star on 'The Bold and the Beautiful', and we've got the exclusive scoop on when it's happening and who they're playing.",https://ew.com/tv/big-brother-cirie-matt-guest-star-the-bold-and-the-beautiful/,https://ew.com/thmb/SwHqwfd5T3GZ5pgpxe7O2jXa29s=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Big-Brother-111223-1-74e715acdabd4bff96674db857ce0440.jpg,2023-11-13T20:00:00Z,"They may not have won season 25 of Big Brother, but two players have just become the first season 25 contestants to win another annual coveted prize. EW can exclusively report that runner-up Matt Klo… [+1845 chars]",entertainment-weekly,Entertainment Weekly
Dustin Nelson,Denzel Washington and Antoine Fuqua reunite for Netflix move on Hannibal,"Denzel Washington and Antoine Fuqua will reunite for a film about the life of General Hannibal, focusing on his conquests during the Second Punic War.",https://ew.com/movies/denzel-washington-hannibal-movie-antoine-fuqua/,https://ew.com/thmb/pyHizQS_cV_kE61Y3cG1XVm7O88=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/denzel-washington-antoine-fuqua-tout-111323-37b8b6c8e6f24c44aa91c89dbc4b8448.jpg,2023-11-13T19:58:26Z,"Denzel Washington may be through with The Equalizer series (for now), but he's not done collaborating with director Antoine Fuqua.
Fuqua and Washington will again team up for an untitled Netflix mov… [+1733 chars]",entertainment-weekly,Entertainment Weekly
Shania Russell,Bobby Berk leaves 'Queer Eye' after 8 seasons,Bobby Berk to exit 'Queer Eye' ahead of the ninth season.,https://ew.com/tv/bobby-berk-leaves-the-fab-5-ahead-of-queer-eye-season-9/,https://ew.com/thmb/F101-hZ4PvF7NnfBQNITw9Rbpoc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/bobby-berk-111323-d4ce21dbb8e540e0b04b30677255a9ad.jpg,2023-11-13T19:22:23Z,"The Fab 5 just lost their eye for design. After six years as the interior design expert, Bobby Berk has announced his departure from Queer Eye.
Berk has hosted the reality show reboot alongside fell… [+3565 chars]",entertainment-weekly,Entertainment Weekly
Devan Coggan,"The 'Loki' season 2 finale, explained","'Loki' executive producer Kevin Wright breaks down the show's emotional finale, revealing the line Tom Hiddleston improvised and whether this really is goodbye for the time-traveling god of mischief.",https://ew.com/tv/loki-season-2-finale-explained/,https://ew.com/thmb/x7PO_xK9brvy4TVTh_cHWpWuBP4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Loki-Season-2-111023-1-46afee5625b6460fb5a9239c4e4167c8.jpg,2023-11-13T17:00:00Z,"Warning: This story contains spoilers for the Loki season 2 finale, ""Glorious Purpose.""
Lokiends with its titular god claiming his throne just not the one he expected.
The Marvel Disney+ show concl… [+9466 chars]",entertainment-weekly,Entertainment Weekly
Dalton Ross,'Survivor' and 'Amazing Race' to continue with 90-minute episodes in 2024,'Survivor' and 'Amazing Race' to continue with 90-minute episodes as CBS announces 2024 premiere dates.,https://ew.com/tv/survivor-amazing-race-premiere-dates-90-minute-episodes-2024/,https://ew.com/thmb/cK9CJtNx1i6mfGXECozN1h14qKE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Survivor-45-110723-05-d13c3415361448dca7639f10b84534c9.jpg,2023-11-13T15:52:33Z,"CBS has revealed their premiere dates and primetime schedule for winter 2024. And while the announcement was filled with big news, like the new Justin Hartley drama Tracker debuting in the coveted po… [+3089 chars]",entertainment-weekly,Entertainment Weekly
Joey Nolfi,Bianca Del Rio reveals new Dead Inside tour dates: See the full list,See the full list of Bianca Del Rio's Dead Inside tour dates as the 'RuPaul's Drag Race' winner reveals her new stand-up show.,https://ew.com/celebrity/bianca-del-rio-dead-inside-tour-dates/,https://ew.com/thmb/gBDcTz07AdLxMIYDZCouI8Zf3Qo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Bianca-Del-Rio-111023-02-f59ead492d3f4e86ba044ec6688d05cf.jpg,2023-11-13T14:00:00Z,"What does Bianca Del Rio do successfully? Tour, for one, and EW has the exclusive reveal of the RuPaul's Drag Race icon's upcoming show dates.
The Drag Raceseason 6 winner, Everybody's Talking About… [+5357 chars]",entertainment-weekly,Entertainment Weekly
